5,-1,24.260130,84.005646,31.768435,18.114090,0.831844,-1,-1,-1
5,-1,143.722748,77.754570,23.343994,17.729927,0.737247,-1,-1,-1
5,-1,117.218880,79.449112,26.886528,18.065247,0.706922,-1,-1,-1
5,-1,161.122498,74.429581,17.887146,15.155708,0.564461,-1,-1,-1
5,-1,184.980652,77.000046,18.590836,17.890678,0.452209,-1,-1,-1
5,-1,370.047546,72.891609,25.876343,24.253685,0.378131,-1,-1,-1
5,-1,382.242615,85.648682,21.436218,19.635384,0.374740,-1,-1,-1
5,-1,173.537476,65.554993,17.817307,17.541641,0.368345,-1,-1,-1
5,-1,213.076538,52.775436,11.320862,11.405159,0.336677,-1,-1,-1
5,-1,49.500973,77.540642,23.433933,18.440689,0.306458,-1,-1,-1
5,-1,91.056534,69.377182,15.005508,12.344467,0.297544,-1,-1,-1
5,-1,69.429565,75.698235,17.246407,14.101776,0.265081,-1,-1,-1
6,-1,199.733704,181.387070,73.589142,72.269302,0.889176,-1,-1,-1
6,-1,140.296509,289.640350,115.054642,70.114014,0.876239,-1,-1,-1
6,-1,24.310066,83.864578,31.639793,18.232254,0.839386,-1,-1,-1
6,-1,143.393875,77.690079,23.700485,18.809845,0.749594,-1,-1,-1
6,-1,117.196609,79.486061,26.912109,17.939140,0.697871,-1,-1,-1
6,-1,160.954224,74.313148,18.104385,15.191139,0.564328,-1,-1,-1
6,-1,184.946564,77.017166,18.521286,17.836578,0.494521,-1,-1,-1
6,-1,382.215271,85.732971,21.494476,19.575638,0.450775,-1,-1,-1
6,-1,369.976624,72.920952,26.161560,24.321945,0.363717,-1,-1,-1
6,-1,173.534042,65.676147,17.652695,17.412384,0.358844,-1,-1,-1
6,-1,213.048386,52.577557,11.365631,11.701862,0.344519,-1,-1,-1
6,-1,91.071136,69.381157,15.005829,12.514503,0.306020,-1,-1,-1
6,-1,69.692764,76.058792,16.926071,12.936249,0.291895,-1,-1,-1
6,-1,49.757847,77.595993,22.557522,18.310822,0.275864,-1,-1,-1
7,-1,199.608032,181.372971,73.601532,72.336960,0.885130,-1,-1,-1
7,-1,140.338104,289.605499,115.011032,70.145996,0.878440,-1,-1,-1
7,-1,24.335032,83.856339,31.592920,18.264008,0.835357,-1,-1,-1
7,-1,143.036743,77.662064,24.123566,18.145477,0.736330,-1,-1,-1
7,-1,117.216309,79.267159,26.973145,18.008278,0.693568,-1,-1,-1
7,-1,161.117706,74.159363,17.931061,15.319862,0.575959,-1,-1,-1
7,-1,184.951569,77.245651,18.964966,17.689911,0.457465,-1,-1,-1
7,-1,382.276917,85.812012,21.331177,20.242516,0.429336,-1,-1,-1
7,-1,370.145782,72.980911,26.201263,24.156105,0.397363,-1,-1,-1
7,-1,212.847107,53.129410,11.322876,11.357948,0.383838,-1,-1,-1
7,-1,173.502304,65.429535,17.470123,17.669052,0.373420,-1,-1,-1
7,-1,49.597927,77.563675,22.733234,18.458145,0.313138,-1,-1,-1
7,-1,69.515564,75.955811,17.163979,14.011169,0.308456,-1,-1,-1
7,-1,91.069901,69.386597,14.976944,12.504700,0.287663,-1,-1,-1
8,-1,199.470978,181.460632,73.512360,72.042343,0.881248,-1,-1,-1
8,-1,138.747681,289.572021,116.601715,70.178650,0.873980,-1,-1,-1
8,-1,24.271185,83.858894,31.605997,18.209381,0.836285,-1,-1,-1
8,-1,142.836624,77.635941,24.182602,18.536110,0.736540,-1,-1,-1
8,-1,117.350769,79.148514,27.663162,17.927658,0.602149,-1,-1,-1
8,-1,161.049194,74.113281,18.044128,15.430954,0.561406,-1,-1,-1
8,-1,184.951981,77.411713,19.631577,17.539764,0.459760,-1,-1,-1
8,-1,382.216614,85.709183,21.747681,20.186226,0.417399,-1,-1,-1
8,-1,370.042786,72.938278,26.185638,24.120415,0.392381,-1,-1,-1
8,-1,173.584198,65.752731,17.427368,17.366829,0.390303,-1,-1,-1
8,-1,212.364258,53.212303,11.579956,11.466087,0.344397,-1,-1,-1
8,-1,69.690765,76.046967,16.871872,13.270493,0.283344,-1,-1,-1
8,-1,49.659286,77.574890,23.376801,18.470169,0.276987,-1,-1,-1
8,-1,91.064377,69.383469,15.007042,12.536865,0.258972,-1,-1,-1
9,-1,199.596542,181.684814,73.828201,72.024872,0.881489,-1,-1,-1
9,-1,139.160248,289.550842,116.193237,70.200745,0.872810,-1,-1,-1
9,-1,24.236858,83.898529,31.661636,18.193413,0.839666,-1,-1,-1
9,-1,143.401978,77.678040,23.602020,18.754242,0.769985,-1,-1,-1
9,-1,117.292557,79.565964,27.658173,17.629013,0.604373,-1,-1,-1
9,-1,161.101044,73.992737,17.993683,15.529472,0.563744,-1,-1,-1
9,-1,184.963684,77.641296,19.202545,17.323082,0.477362,-1,-1,-1
9,-1,382.146729,86.001404,20.748383,19.354111,0.406392,-1,-1,-1
9,-1,173.607300,66.037949,17.409363,17.069916,0.400578,-1,-1,-1
9,-1,212.188980,53.509537,11.546951,11.293633,0.369801,-1,-1,-1
9,-1,370.051666,72.879150,26.109650,24.052002,0.364200,-1,-1,-1
9,-1,69.772896,76.022446,16.787819,13.149551,0.277877,-1,-1,-1
9,-1,49.619350,77.659576,23.303974,18.346298,0.273703,-1,-1,-1
9,-1,91.056778,69.392517,14.990021,12.567169,0.263046,-1,-1,-1
10,-1,199.383133,181.577148,73.654465,71.745117,0.882771,-1,-1,-1
10,-1,139.102432,289.544128,116.293533,70.209229,0.873974,-1,-1,-1
10,-1,24.257395,83.922592,31.615717,18.187088,0.843952,-1,-1,-1
10,-1,143.544937,77.580070,23.528412,19.024704,0.781975,-1,-1,-1
10,-1,117.349434,79.796875,26.241966,17.629120,0.578410,-1,-1,-1
10,-1,161.015945,74.130829,18.108765,15.351776,0.570115,-1,-1,-1
10,-1,382.027344,86.278259,21.663879,18.645729,0.520545,-1,-1,-1
10,-1,184.992950,77.503845,19.141220,17.418457,0.492506,-1,-1,-1
10,-1,211.679565,53.541973,11.738525,11.433949,0.420485,-1,-1,-1
10,-1,173.574478,66.134964,17.389160,16.906044,0.412597,-1,-1,-1
10,-1,370.014496,72.862656,25.927094,23.967468,0.353556,-1,-1,-1
10,-1,69.676460,75.960136,16.884636,13.354477,0.300179,-1,-1,-1
10,-1,91.078430,69.409409,14.972801,12.589462,0.280082,-1,-1,-1
10,-1,49.647652,77.709717,23.152908,18.295990,0.264660,-1,-1,-1
11,-1,199.450287,181.536331,73.505310,71.922012,0.882727,-1,-1,-1
11,-1,139.469223,289.534729,115.931961,70.220520,0.876413,-1,-1,-1
11,-1,24.276787,83.908096,31.583168,18.192581,0.844812,-1,-1,-1
11,-1,143.603302,77.570190,23.485291,19.044655,0.784209,-1,-1,-1
11,-1,117.180588,79.560669,26.341843,17.757988,0.684476,-1,-1,-1
11,-1,382.084534,85.991699,21.915710,19.508698,0.588009,-1,-1,-1
11,-1,160.936981,74.074333,18.186859,15.387062,0.570878,-1,-1,-1
11,-1,184.967743,77.526794,19.495239,17.429108,0.489238,-1,-1,-1
11,-1,173.619751,66.496048,17.272278,16.531769,0.420236,-1,-1,-1
11,-1,211.420578,53.607811,11.905060,11.366592,0.400649,-1,-1,-1
11,-1,369.369385,72.963669,25.816040,23.709274,0.348939,-1,-1,-1
11,-1,69.699677,75.904510,16.870560,13.456741,0.301757,-1,-1,-1
11,-1,91.084969,69.332169,15.013962,12.534378,0.282908,-1,-1,-1
11,-1,49.593739,77.647934,23.242641,18.362228,0.256967,-1,-1,-1
12,-1,199.404236,181.515488,73.628174,71.977005,0.886105,-1,-1,-1
12,-1,139.464981,289.521149,115.891388,70.231842,0.877465,-1,-1,-1
12,-1,24.266790,83.907646,31.597353,18.192924,0.842757,-1,-1,-1
12,-1,143.508606,77.471146,23.664368,19.168877,0.785819,-1,-1,-1
12,-1,382.006165,86.131241,22.263977,19.315506,0.634657,-1,-1,-1
12,-1,160.847900,74.251877,18.444031,15.639343,0.578864,-1,-1,-1
12,-1,117.436226,78.111908,26.182274,19.008675,0.512913,-1,-1,-1
12,-1,184.951523,77.501526,19.958511,17.413200,0.488225,-1,-1,-1
12,-1,173.647598,66.358200,17.274582,16.632248,0.449634,-1,-1,-1
12,-1,211.219482,53.684143,11.816849,11.437439,0.423121,-1,-1,-1
12,-1,369.257172,72.939514,26.228180,23.699127,0.358955,-1,-1,-1
12,-1,69.633804,75.915329,16.939163,13.528847,0.311797,-1,-1,-1
12,-1,91.079613,69.350212,14.980957,12.511208,0.284687,-1,-1,-1
12,-1,49.446419,77.601181,23.283005,18.399017,0.281515,-1,-1,-1
13,-1,199.537766,181.530060,73.447891,72.010559,0.891915,-1,-1,-1
13,-1,138.017792,289.537292,117.414856,70.202576,0.865118,-1,-1,-1
13,-1,24.286789,83.994293,31.695751,18.058243,0.836326,-1,-1,-1
13,-1,143.308350,77.595734,23.702438,19.100327,0.789611,-1,-1,-1
13,-1,381.704102,86.107956,21.826935,18.923698,0.674042,-1,-1,-1
13,-1,117.003708,79.405121,26.620560,18.389023,0.667998,-1,-1,-1
13,-1,160.815643,74.319832,18.525391,15.338562,0.603547,-1,-1,-1
13,-1,184.853668,77.266296,19.923157,17.762306,0.517947,-1,-1,-1
13,-1,210.934067,54.033806,12.014008,11.363319,0.503549,-1,-1,-1
13,-1,173.750031,65.983589,17.625641,16.954330,0.420226,-1,-1,-1
13,-1,49.332909,77.713577,23.085426,18.106918,0.299536,-1,-1,-1
13,-1,369.059204,72.932327,26.824982,23.924149,0.296575,-1,-1,-1
13,-1,69.004105,75.988144,17.682114,13.684830,0.294703,-1,-1,-1
13,-1,91.183121,69.344345,15.244995,12.207367,0.287593,-1,-1,-1
14,-1,199.501602,181.655548,73.428879,72.047470,0.888755,-1,-1,-1
14,-1,138.102127,289.539307,117.371887,70.200562,0.867848,-1,-1,-1
14,-1,24.268072,83.975174,31.707556,18.066406,0.835914,-1,-1,-1
14,-1,143.347015,77.381577,23.675079,19.265678,0.788543,-1,-1,-1
14,-1,381.730377,86.211502,21.836273,19.032822,0.687480,-1,-1,-1
14,-1,117.286995,79.037361,26.357018,17.774277,0.667247,-1,-1,-1
14,-1,160.840347,74.376869,18.498322,15.300613,0.615228,-1,-1,-1
14,-1,184.859344,77.375168,19.742157,17.634369,0.507266,-1,-1,-1
14,-1,210.840454,54.028393,11.850220,11.350864,0.503440,-1,-1,-1
14,-1,173.775024,65.780853,17.774017,17.206192,0.454397,-1,-1,-1
14,-1,369.183929,72.943359,26.673889,23.914551,0.322166,-1,-1,-1
14,-1,49.337368,77.697777,23.036869,18.116035,0.314076,-1,-1,-1
14,-1,68.954704,75.969208,17.785721,13.726685,0.313370,-1,-1,-1
14,-1,91.176056,69.361359,15.200737,12.203369,0.283804,-1,-1,-1
15,-1,199.489563,181.757309,73.469513,71.948776,0.889586,-1,-1,-1
15,-1,137.192093,289.563049,118.231659,70.174652,0.867216,-1,-1,-1
15,-1,24.251129,83.973450,31.689079,18.048523,0.838771,-1,-1,-1
15,-1,143.369629,77.323395,23.638779,19.322830,0.794829,-1,-1,-1
15,-1,381.734497,86.105743,21.735931,18.882385,0.687082,-1,-1,-1
15,-1,117.619560,79.001381,25.897346,17.917511,0.672844,-1,-1,-1
15,-1,160.864166,74.454361,18.475067,15.209885,0.625400,-1,-1,-1
15,-1,184.853348,77.307571,19.993423,17.694443,0.509105,-1,-1,-1
15,-1,210.679596,54.058289,11.653061,11.331062,0.494886,-1,-1,-1
15,-1,173.872589,65.921738,17.667114,17.059845,0.441274,-1,-1,-1
15,-1,369.208801,72.954025,26.593567,23.914337,0.328981,-1,-1,-1
15,-1,68.931458,75.962769,17.811264,13.791389,0.324433,-1,-1,-1
15,-1,49.368370,77.707352,22.930069,18.125450,0.313634,-1,-1,-1
15,-1,91.173210,69.349838,15.174080,12.140366,0.272181,-1,-1,-1
16,-1,199.499451,181.812897,73.457245,71.984619,0.884235,-1,-1,-1
16,-1,137.008301,289.580139,118.410736,70.158264,0.870620,-1,-1,-1
16,-1,24.268473,83.982285,31.665178,18.036163,0.837742,-1,-1,-1
16,-1,143.447021,77.278259,23.507538,19.354347,0.790115,-1,-1,-1
16,-1,382.003784,86.393982,21.572388,18.840317,0.667861,-1,-1,-1
16,-1,117.992874,78.488388,25.666443,18.477081,0.658835,-1,-1,-1
16,-1,160.882355,74.502106,18.394623,15.189804,0.612176,-1,-1,-1
16,-1,184.829651,77.228317,20.229019,17.776764,0.494353,-1,-1,-1
16,-1,210.295959,54.051384,11.824768,11.570442,0.457293,-1,-1,-1
16,-1,173.798630,65.843773,17.819839,17.218033,0.448637,-1,-1,-1
16,-1,369.222565,72.954529,26.615814,23.947678,0.314802,-1,-1,-1
16,-1,69.007607,75.968422,17.737106,13.682945,0.312302,-1,-1,-1
16,-1,49.379116,77.686066,22.738056,18.171730,0.293519,-1,-1,-1
17,-1,199.496155,181.825958,73.438202,72.009277,0.879950,-1,-1,-1
17,-1,136.851837,289.593201,118.580841,70.147583,0.871976,-1,-1,-1
17,-1,24.265417,83.973877,31.662462,18.051605,0.833242,-1,-1,-1
17,-1,143.491180,77.270096,23.456024,19.360130,0.786500,-1,-1,-1
17,-1,381.728485,86.228821,21.878174,19.154877,0.681526,-1,-1,-1
17,-1,117.646805,78.685616,25.943924,18.077042,0.654993,-1,-1,-1
17,-1,160.903503,74.457443,18.372803,15.244453,0.599284,-1,-1,-1
17,-1,184.837402,77.217941,19.732101,17.770050,0.490821,-1,-1,-1
17,-1,209.903183,53.979710,12.178619,11.897396,0.451520,-1,-1,-1
17,-1,173.849976,65.893448,17.742035,17.189529,0.415729,-1,-1,-1
17,-1,369.418091,72.945663,26.387573,24.005402,0.302206,-1,-1,-1
17,-1,49.408447,77.692032,22.686218,18.174088,0.298987,-1,-1,-1
17,-1,69.033676,75.936081,17.656845,13.748459,0.298624,-1,-1,-1
17,-1,91.165619,69.340912,15.079880,12.104324,0.252861,-1,-1,-1
18,-1,199.466446,181.826187,73.427780,71.952866,0.888509,-1,-1,-1
18,-1,136.714539,289.599884,118.732468,70.139465,0.870730,-1,-1,-1
18,-1,24.261120,83.978027,31.671799,18.026505,0.832384,-1,-1,-1
18,-1,143.492401,77.243156,23.513184,19.384621,0.789784,-1,-1,-1
18,-1,381.739899,86.193405,21.810455,19.128876,0.684891,-1,-1,-1
18,-1,116.898987,79.053116,26.636551,17.787796,0.669500,-1,-1,-1
18,-1,160.932465,74.526398,18.367828,15.199379,0.616077,-1,-1,-1
18,-1,184.852402,77.125656,20.355820,17.855194,0.473881,-1,-1,-1
18,-1,209.991028,53.815247,11.825912,12.052094,0.470401,-1,-1,-1
18,-1,173.905853,66.293213,17.594757,16.678192,0.380403,-1,-1,-1
18,-1,68.993103,75.933815,17.704803,13.842270,0.317921,-1,-1,-1
18,-1,369.317505,72.943130,26.487305,23.933784,0.315626,-1,-1,-1
18,-1,49.395710,77.673691,22.687527,18.181808,0.312299,-1,-1,-1
19,-1,199.492462,181.842529,73.435089,71.892426,0.888584,-1,-1,-1
19,-1,136.632339,289.594543,118.820709,70.145203,0.867220,-1,-1,-1
19,-1,24.220922,83.952591,31.710451,18.054749,0.830929,-1,-1,-1
19,-1,143.488403,77.101379,23.532776,19.521820,0.786183,-1,-1,-1
19,-1,117.124390,79.111084,26.444199,17.944473,0.694791,-1,-1,-1
19,-1,381.739807,86.197372,21.800598,19.080246,0.690745,-1,-1,-1
19,-1,160.927460,74.600571,18.345612,15.138123,0.601598,-1,-1,-1
19,-1,209.857056,53.700447,11.750122,12.044090,0.487388,-1,-1,-1
19,-1,184.852325,77.111801,20.035873,17.834953,0.473521,-1,-1,-1
19,-1,173.824722,66.424126,17.637085,16.569130,0.352520,-1,-1,-1
19,-1,369.264587,72.926308,26.547852,23.895653,0.321843,-1,-1,-1
19,-1,49.401054,77.659958,22.627899,18.185242,0.314222,-1,-1,-1
19,-1,69.031082,75.924248,17.670624,13.819153,0.302533,-1,-1,-1
19,-1,91.162460,69.364700,15.018867,12.058914,0.258786,-1,-1,-1
20,-1,199.454315,181.736832,73.483795,71.904160,0.891064,-1,-1,-1
20,-1,136.387787,289.566193,119.089722,70.173889,0.869657,-1,-1,-1
20,-1,24.220179,83.968033,31.715940,18.061600,0.826585,-1,-1,-1
20,-1,143.421295,77.117683,23.602020,19.506592,0.785941,-1,-1,-1
20,-1,117.178871,79.260971,26.284325,18.010010,0.718398,-1,-1,-1
20,-1,381.735565,86.186577,21.846832,19.099251,0.694144,-1,-1,-1
20,-1,160.977676,74.587036,18.280899,15.118790,0.591140,-1,-1,-1
20,-1,184.860870,77.197403,19.903107,17.765625,0.476708,-1,-1,-1
20,-1,209.584351,53.705807,11.712250,12.307240,0.444087,-1,-1,-1
20,-1,173.814987,66.559753,17.613190,16.460495,0.340739,-1,-1,-1
20,-1,369.290039,72.929787,26.520172,23.896935,0.314193,-1,-1,-1
20,-1,49.349934,77.725647,22.612896,18.126953,0.313146,-1,-1,-1
20,-1,69.046211,75.922455,17.648689,13.836594,0.293967,-1,-1,-1
20,-1,91.175278,69.374084,15.006317,12.082329,0.257329,-1,-1,-1
21,-1,199.437286,181.758301,73.529083,71.912964,0.892679,-1,-1,-1
21,-1,136.042160,289.555328,119.434097,70.183167,0.870503,-1,-1,-1
21,-1,24.230232,83.940735,31.701427,18.076096,0.828744,-1,-1,-1
21,-1,143.431122,77.128807,23.679611,19.496635,0.788411,-1,-1,-1
21,-1,116.994965,79.320625,26.480850,18.007256,0.730529,-1,-1,-1
21,-1,381.792725,86.205254,21.797455,19.098404,0.700474,-1,-1,-1
21,-1,160.941147,74.539925,18.258560,15.144012,0.589899,-1,-1,-1
21,-1,184.845337,77.202621,19.522934,17.754761,0.462095,-1,-1,-1
21,-1,209.202759,53.796570,11.815063,12.647003,0.454765,-1,-1,-1
21,-1,173.713486,66.516243,17.731934,16.541290,0.350415,-1,-1,-1
21,-1,49.296272,77.730835,22.922241,18.088966,0.320755,-1,-1,-1
21,-1,369.386108,72.920128,26.453400,23.993019,0.319223,-1,-1,-1
21,-1,69.042061,75.929352,17.659309,13.721710,0.283399,-1,-1,-1
21,-1,239.217545,43.746315,8.112122,6.535118,0.266654,-1,-1,-1
21,-1,91.152870,69.359833,15.029945,12.094009,0.250717,-1,-1,-1
22,-1,199.363861,181.722839,73.602997,71.974045,0.891011,-1,-1,-1
22,-1,136.065063,289.581573,119.389618,70.157684,0.872128,-1,-1,-1
22,-1,24.259993,83.967522,31.681200,18.062477,0.828897,-1,-1,-1
22,-1,143.455658,77.082253,23.610214,19.543716,0.790299,-1,-1,-1
22,-1,117.086769,79.343475,26.404594,18.033371,0.736938,-1,-1,-1
22,-1,381.926758,86.178200,21.655731,19.140465,0.699520,-1,-1,-1
22,-1,160.905502,74.387314,18.312027,15.337509,0.594581,-1,-1,-1
22,-1,184.834808,77.062790,19.664383,17.921219,0.472517,-1,-1,-1
22,-1,208.862595,53.702442,11.975830,12.949749,0.438552,-1,-1,-1
22,-1,173.705322,66.839890,17.782501,16.293594,0.336894,-1,-1,-1
22,-1,49.310589,77.733307,23.029041,18.111076,0.328594,-1,-1,-1
22,-1,369.634552,72.916977,26.182343,24.100555,0.308773,-1,-1,-1
22,-1,239.227875,43.751450,8.000702,6.613071,0.304089,-1,-1,-1
22,-1,69.088455,75.911636,17.389679,13.637581,0.286130,-1,-1,-1
22,-1,91.220108,69.385460,14.930412,12.161095,0.251543,-1,-1,-1
23,-1,199.378693,181.763351,73.585052,71.916275,0.887496,-1,-1,-1
23,-1,136.230072,289.562378,119.306473,70.177582,0.873618,-1,-1,-1
23,-1,24.257795,83.963287,31.678751,18.056328,0.829159,-1,-1,-1
23,-1,143.461395,77.141762,23.644089,19.480225,0.790311,-1,-1,-1
23,-1,117.100891,79.363609,26.431213,18.009193,0.731471,-1,-1,-1
23,-1,381.911957,86.169479,21.676483,19.157661,0.695845,-1,-1,-1
23,-1,160.852829,74.406082,18.321899,15.349823,0.593691,-1,-1,-1
23,-1,184.829529,77.080750,19.849731,17.884048,0.452113,-1,-1,-1
23,-1,208.585419,54.032829,11.749283,12.761772,0.368075,-1,-1,-1
23,-1,239.190811,43.774544,8.093262,6.595196,0.348939,-1,-1,-1
23,-1,173.621872,66.978951,17.759567,16.145866,0.342806,-1,-1,-1
23,-1,49.307472,77.732208,22.972366,18.109200,0.322480,-1,-1,-1
23,-1,369.591675,72.916832,26.247681,24.082695,0.306123,-1,-1,-1
23,-1,69.088600,75.956528,17.412209,13.604965,0.296898,-1,-1,-1
24,-1,199.396210,181.775421,73.581604,71.890533,0.890201,-1,-1,-1
24,-1,136.403458,289.546753,119.139038,70.193726,0.870760,-1,-1,-1
24,-1,24.264124,83.965782,31.675116,18.067657,0.827864,-1,-1,-1
24,-1,143.461914,77.103813,23.667297,19.513756,0.787506,-1,-1,-1
24,-1,117.081467,79.387192,26.451675,18.000519,0.727870,-1,-1,-1
24,-1,381.954590,86.178864,21.651520,19.165497,0.691822,-1,-1,-1
24,-1,160.878433,74.449966,18.276505,15.298599,0.586640,-1,-1,-1
24,-1,184.838257,77.013000,19.696732,17.956482,0.450212,-1,-1,-1
24,-1,208.282654,54.056637,11.764801,12.916462,0.388491,-1,-1,-1
24,-1,173.651337,67.088448,17.687775,16.021065,0.323024,-1,-1,-1
24,-1,49.308449,77.731033,22.906906,18.105957,0.319605,-1,-1,-1
24,-1,239.060120,43.779934,8.198776,6.770290,0.313422,-1,-1,-1
24,-1,369.632385,72.910995,26.202087,24.128563,0.309786,-1,-1,-1
24,-1,69.070847,75.954033,17.401894,13.698875,0.291021,-1,-1,-1
25,-1,199.403091,181.832916,73.601730,71.703918,0.882171,-1,-1,-1
25,-1,139.028320,289.519897,116.287262,70.229248,0.871111,-1,-1,-1
25,-1,24.224854,83.904121,31.710491,18.135017,0.823234,-1,-1,-1
25,-1,143.529663,77.020767,23.715179,19.593796,0.775825,-1,-1,-1
25,-1,117.056099,79.288483,26.896706,18.040482,0.727689,-1,-1,-1
25,-1,381.879395,86.207451,21.701233,19.223656,0.703740,-1,-1,-1
25,-1,160.880005,74.520706,17.893341,14.815109,0.586991,-1,-1,-1
25,-1,184.854935,77.176529,18.701309,17.712776,0.437969,-1,-1,-1
25,-1,208.138367,54.563725,11.476044,12.069820,0.364299,-1,-1,-1
25,-1,369.200623,72.957748,26.533783,24.011169,0.357352,-1,-1,-1
25,-1,173.547684,67.498810,17.753815,15.584450,0.323426,-1,-1,-1
25,-1,49.440685,77.702789,22.814671,18.014206,0.311389,-1,-1,-1
25,-1,69.306595,76.063591,17.264664,13.583931,0.304994,-1,-1,-1
26,-1,199.389542,181.763397,73.562302,71.725891,0.880591,-1,-1,-1
26,-1,138.724487,289.507751,116.598206,70.241699,0.872002,-1,-1,-1
26,-1,24.239370,83.924446,31.693346,18.117882,0.823203,-1,-1,-1
26,-1,143.525879,76.990707,23.732147,19.625648,0.777974,-1,-1,-1
26,-1,117.042458,79.261436,26.921867,18.066582,0.723123,-1,-1,-1
26,-1,381.882629,86.206581,21.687592,19.225914,0.704432,-1,-1,-1
26,-1,160.907440,74.466171,17.847321,14.873596,0.583873,-1,-1,-1
26,-1,184.858917,77.309044,18.724915,17.587440,0.459746,-1,-1,-1
26,-1,207.641464,54.537998,11.930099,12.433208,0.372675,-1,-1,-1
26,-1,369.211548,72.956635,26.524139,24.025291,0.358586,-1,-1,-1
26,-1,69.346542,76.083168,17.242081,13.431496,0.325067,-1,-1,-1
